,BTC,ETH,USDT,XRP,BNB,SOL,USDC,DOGE,TRX,ADA,STETH,WBTC,LEO,AVAX,LINK,SUI,XLM,SHIB,HBAR,WSTETH,USDS,TON,BCH,LTC,DOT,BGB,BSC-USD,USDE,WETH,XMR,WEETH,UNI,PEPE,OKB,CBBTC,DAI,APT,ONDO,GT,TKX,NEAR,ICP,CRO,ETC,MNT,AAVE,SUSDE,TAO,VET,KAS,RENDER,ATOM,LBTC,ENA,FTN,FDUSD,FIL,ALGO,POL,TIA,ARB,JLP,SOLVBTC,KCS,FET,XDC,MKR,OP,JUP,BNSOL,FLR,BONK,NEXO,QNT,RSETH,WLD,STX,EOS,SEI,PYUSD,DEXE,CRV,INJ,RETH,JASMY,XAUT,GRT
JLP,0.790929480764224,0.7626672928689691,0.06684131205385008,0.6145940657347517,0.5398406708289142,0.9263946740958545,-0.05411513810976917,0.6905899529726257,0.15648907076954022,0.7012446504032204,0.7583272080509906,0.7922220370703791,0.2830512239747923,0.6906872128225153,0.631789747265028,0.6888391628373152,0.38393722023960464,0.6218984108505334,0.3666177704317961,0.7508318880928482,0.016256399365118447,0.5237433556146759,0.6017622577462783,0.4747388791229996,0.553061341468148,0.34224299702889915,0.024102825961631796,0.17751512091766486,0.7616384821859993,0.31214618677411937,0.7644362492624508,0.6239266141052661,0.6068806906148241,0.4334304886751657,0.7910141076192144,0.033890523959038035,0.5860267086726085,0.6451987975876876,0.6214625264390283,0.22274070521763234,0.6503704718597898,0.611915003844655,0.4431915490806146,0.6020612304652142,0.473846750797437,0.6505002000459473,0.10439420439079652,0.6316753937700843,0.5533904859589326,0.5602225673763347,0.7120906584288828,0.5437511879838677,0.795663863543939,0.5951899033664194,0.16974435654929915,0.059692804512715365,0.6226637903470502,0.5864318549301282,0.5957386813154479,0.5280733283917454,0.6397330366229427,1.0,0.779566267474965,0.49567139264617444,0.6702833679587386,0.2885561726395847,0.3957259268496751,0.6181966307880827,0.7114070113196274,0.9281115986697509,0.5647478753567076,0.6547251846413906,0.6590378780125535,0.4725527901824993,0.7621592796154101,0.5971076983169921,0.6671701256111472,0.48364944358811957,0.5917630762996742,-0.12629616926777276,0.23211363295404575,0.5237286500851539,0.6943564130441702,0.7562638903387505,0.5547709970840649,0.006092178360593546,0.6334755516840199
SOLVBTC,0.9935352680062691,0.8158608983412055,0.20235354866215655,0.5807512727319804,0.5915258889032765,0.7551011449716107,0.06016116789045204,0.813136740926149,0.16005579957449806,0.6559697934631203,0.8152871996481504,0.993187161174573,0.4837091230633381,0.7160139048633214,0.6499726518535349,0.6409222966592634,0.40381089301101025,0.7084184506855992,0.38408028391655885,0.8130789656366881,0.004360893833945642,0.5048016113397903,0.7088339118451578,0.5247455254110104,0.6147628493757727,0.37983648412435694,0.12014683832676426,0.2542676500951763,0.8198544246853375,0.3660567708052483,0.8164846302345603,0.692384043122231,0.6454310365675346,0.5223130818354857,0.993842826866733,0.056884514438909364,0.6875825238462642,0.7439670164153988,0.6432980188502252,0.26247719223182003,0.7296905417495531,0.6531249423113376,0.670840011702673,0.6849790498559446,0.5196213948906061,0.6372951732194884,0.11097793067449942,0.6849679262896498,0.5869111784333326,0.5564478427324213,0.7626732332154575,0.5973972528072283,0.9842991052490243,0.579259812635628,0.30760631298162966,0.0380335928298431,0.6703262125804026,0.6018369644131437,0.6543305378419543,0.519354963018151,0.6838648399372159,0.779566267474965,1.0,0.5512814319924746,0.6868050786146705,0.29621002046662265,0.44964914326517263,0.6595476296056838,0.5543509448187696,0.7583071911116325,0.5750738529722158,0.6666372876735993,0.7597776589375703,0.4964835809350555,0.8190791978302894,0.6335584061959848,0.7620139771901325,0.535130530986616,0.6134915024477553,-0.15632447460848267,0.21811111446690912,0.5553985072224523,0.7022127143957217,0.8174585573725189,0.5452034743003973,0.03845981169422298,0.7221481655021151
KCS,0.5515108756958519,0.6635761194922958,0.09388767294301434,0.4218586080996269,0.4672925486981436,0.4567112071995008,-0.09368901114492982,0.5162837650316049,0.16737233317843678,0.47366252836449796,0.6644540245749087,0.553070415871091,0.304458417004347,0.5701472609944183,0.547036705169218,0.4458661725247217,0.37961062776836557,0.576852728185803,0.3367534622976693,0.6529213600170066,0.06512173339383974,0.5397425494915365,0.5427490124673151,0.5380439385235193,0.5603631614377131,0.27119958802893357,-0.03504776379641404,0.2398668046525493,0.6651734821182507,0.35910470325226634,0.6653874320216435,0.607284686115554,0.4336594926337181,0.39189160320645516,0.5516176470704475,0.048940199747738944,0.5144933314022974,0.5037965977862326,0.5279490515965928,0.18959602350240556,0.506347638625908,0.5340068835773447,0.43414247795558425,0.6004461603625012,0.5049642255558026,0.5762726642136478,0.1824549021422017,0.5310406109278445,0.48433858929967477,0.43428991072995166,0.5379458521656076,0.5359749128646997,0.5583000659560099,0.4961663916633352,0.17190714824168454,0.0009972217248421184,0.6189297032606138,0.4891515959702668,0.5940664657993177,0.5178150180785582,0.5959604840755476,0.49567139264617444,0.5512814319924746,1.0,0.5480162431779455,0.26652090095261294,0.4532894452439463,0.5553497500706707,0.42974460476502874,0.46035347246931874,0.4668394782205605,0.389408822278368,0.6453339992522324,0.4892782271101769,0.6572197479055442,0.4929739246057656,0.5810088554349706,0.4305736548803229,0.5093454887880008,-0.05895608126984465,0.2993228315543407,0.5534629149054081,0.5689319870299241,0.6618465304678155,0.47043236167694163,0.2616250429723101,0.5719608903484813
FET,0.6819021360075369,0.7710544816849181,0.08444792372536832,0.5656180564222778,0.6599510345416524,0.6627927809368014,0.0008906793622020296,0.6543792556026599,0.198453526285834,0.6123878490066573,0.7695410219471591,0.6809823945431579,0.30044499398697394,0.778491933772139,0.7398534493378665,0.6887009780480506,0.48810987625102537,0.6540635166143155,0.48903069804965477,0.7634650788300646,0.030889960629124472,0.6474956490105334,0.7293692864055313,0.6114354493585128,0.7733581006003943,0.2996374582366913,-0.0035894996225698033,0.1973008505419863,0.7698549856145274,0.44807358115482476,0.7725209856324974,0.7338127564814176,0.5148336197584814,0.5674116253207045,0.6808049603203709,0.03381188513583033,0.7343466391092366,0.7179819539012414,0.6589261565101684,0.23045399613317713,0.8567746163050192,0.7597503230207027,0.5311887314962409,0.7369111539282698,0.5675751568118386,0.6886799369809081,0.10864557765105513,0.7204466169850441,0.7071651798419596,0.6564438629031133,0.8399918736112877,0.7369481066362038,0.6781199268380157,0.6879468963488685,0.10447922435462731,0.07478598369634118,0.830396034422314,0.659738220372242,0.8008163129057747,0.7207777967171649,0.8010352773669842,0.6702833679587386,0.6868050786146705,0.5480162431779455,1.0,0.4140404394449863,0.5516555624312955,0.7644273028491111,0.5612202864751424,0.6670656188918049,0.6104361816993057,0.5573774039974767,0.7337208324946889,0.6664648246572882,0.7673304614352507,0.8597148622283867,0.7995786212045096,0.5843351407848018,0.761942704258342,-0.139543992148155,0.3356485216391323,0.650654977469829,0.8076566075724058,0.7711976316681831,0.713553717141882,0.0329528984163642,0.8506224887310265
XDC,0.30045953167331474,0.33748086305196867,0.010448831448692469,0.6549855288429511,0.30505224304912093,0.2884129032028229,0.011797138742073726,0.3007639107556041,0.20389054695198355,0.37974353845743114,0.33554890274213905,0.2971862125775478,0.10325301315012801,0.5122749872293739,0.49428697848749525,0.29872882676249024,0.6533538501445288,0.27087925809668734,0.6154129022978171,0.33769443534579674,0.03300479666288034,0.3292136513454302,0.4116917638045022,0.5329650054284686,0.5182971136689758,0.1330951033674647,-0.0033945626890151417,0.09471392492531125,0.33527721103504843,0.3201259538047753,0.3380642073546264,0.44578625595911814,0.14590032833962813,0.3062810667451435,0.2955720878138763,0.09052185569872313,0.3922490677234065,0.4653092335464575,0.30700087237198065,0.008817791953960713,0.47440399757314256,0.5179831879987713,0.2148069289517536,0.4876346242924098,0.2372700334910169,0.3793356540283745,0.20862438277471881,0.3148472315960212,0.5574472171422918,0.3257991508581322,0.3753425313950327,0.5392202321313732,0.28993787454550424,0.27946909520839386,0.05512236778382174,0.10068145875335403,0.5107331342211595,0.5465975654091442,0.5544658509198267,0.37586572404475777,0.5159222283631167,0.2885561726395847,0.29621002046662265,0.26652090095261294,0.4140404394449863,1.0,0.26654251945454266,0.45033699950237477,0.22486475302333628,0.2901905588528343,0.572394516962238,0.24456088636307166,0.4237510386426002,0.6868592871485406,0.33864633485391593,0.36168775095759065,0.4087107624191614,0.46344725008929816,0.48898812924980567,0.0211260004377845,0.21496858935294091,0.44968294244976575,0.46084432646829776,0.3471603329278397,0.35574344087706466,0.05139192919029538,0.5040490632581488
MKR,0.4561427400392128,0.6098225109888951,0.08028210527765665,0.28742603160732844,0.5871676083126899,0.37850039104247296,-0.00025954400403809387,0.3983303796230633,0.36570464562140276,0.29440223392155085,0.6093273937235615,0.4559906684308818,0.28474197950150154,0.5751714486389796,0.5214554889857874,0.48251351401816556,0.2783303405239696,0.42337803246752803,0.371455096097663,0.5929161080385289,0.08070208524127132,0.5189771103828668,0.5122103109367055,0.4518730346413236,0.5284121213324622,0.1266091419443686,-0.06690865499726575,0.1658340727417741,0.6062271289664853,0.3599991560499832,0.6073667258849064,0.640927482213068,0.4208648994135425,0.4378587869385813,0.4537858867331512,0.06548263993496872,0.5714448233955737,0.4825294665867395,0.4644281673052808,0.16059417020716182,0.5773935811370563,0.5752778040539587,0.35612494593270005,0.5850790556163203,0.3845725875862082,0.5576873608793504,0.11226884461662479,0.527538554229487,0.5772321237993898,0.45841216350312264,0.5163972927672388,0.5152303949471825,0.4702663804555918,0.4854226604954471,0.2012977923505248,0.16658245157359897,0.5986075823779645,0.3918383499282204,0.618422367064677,0.5824391255744298,0.6514138270535189,0.3957259268496751,0.44964914326517263,0.4532894452439463,0.5516555624312955,0.26654251945454266,1.0,0.6221023355658377,0.36971585187261585,0.3820916155011093,0.38800829974138495,0.40045054732504914,0.5890590528619729,0.5188254239780365,0.5986439599865472,0.5644979252457651,0.5902217401074195,0.4818227234278967,0.6545247994527503,0.01107077688796005,0.2375356090110032,0.5078807979479175,0.5912125884723534,0.6070801260839457,0.4787159005579375,-0.06900353681429837,0.5959064515080951
OP,0.6635411647671519,0.8147897688963501,0.13061486497792335,0.587789650340834,0.6264526316255615,0.6287506419889324,0.011396463283968218,0.627475650400623,0.2077508138312032,0.571903711153229,0.8142115234870271,0.6671169906680183,0.3762654911885352,0.7975581232690495,0.7597361701294612,0.6544774820259689,0.46975812984034143,0.655125738212818,0.4983618539679329,0.8090069514424932,0.027646162017108875,0.6136702270034803,0.7302997205788613,0.6401466208247827,0.7157765394581485,0.30901037002462667,0.015994900930269187,0.1954253535746136,0.8105690761155001,0.4236735031466873,0.8131889691719703,0.7870105641966866,0.5822089729793558,0.5490275752958128,0.6640469513580727,0.010823604977652945,0.7694566159399491,0.7025557895323522,0.6031135554737443,0.225034687725176,0.7750260485519134,0.7751975541912948,0.5127688358333594,0.8273833821423844,0.570249490322359,0.7665122698107838,0.05928000254631739,0.6724704115999159,0.6667696898091028,0.5836639547452982,0.726106773070007,0.7442688079782942,0.673023163719427,0.6555779534213355,0.16762287863745212,0.06577972217647644,0.8195788426532578,0.5915168979167198,0.7791023075230991,0.7037481654801465,0.9152268853297398,0.6181966307880827,0.6595476296056838,0.5553497500706707,0.7644273028491111,0.45033699950237477,0.6221023355658377,1.0,0.5402287634869826,0.631150819365911,0.5524318958335231,0.5609947174834968,0.7327396415587638,0.6693278347886065,0.8114403386322839,0.7267504481205326,0.8068346101523723,0.6061951319776028,0.7485706885011791,-0.12014203280680874,0.26750392207425033,0.7034219465792638,0.7704268749085185,0.8189513430081102,0.5977399439619944,-0.01907653106250614,0.8027269290676758
JUP,0.566552829831258,0.5525601507115117,0.020735771489485143,0.42226034496680076,0.4987730187688438,0.7730039158296591,-0.012848612178327326,0.5435432880412779,0.15656520889276984,0.4648175932743051,0.5490079048339417,0.5620821243191843,0.1953459606155743,0.5608079180727612,0.46864713897468896,0.6137700780261564,0.3197656079451756,0.5643206115837655,0.2957060936947991,0.5364261456660839,0.009261528957900372,0.4341449722780444,0.486593073162985,0.421479621946284,0.4891951787051418,0.2002982825146994,-0.03288091926089009,0.14532359919936225,0.5521763162662062,0.2841012137562575,0.5560168755483529,0.517872384684593,0.4718295588195737,0.41713037919055146,0.5675952026899864,0.040020988757522705,0.5109186327143892,0.5112537286933619,0.49609632466734427,0.16991287652138498,0.5785341140366711,0.5674034431400278,0.3248355518794871,0.5004528121714612,0.38759776809808694,0.4943458096193971,0.06246839016727383,0.5963517523953488,0.4401811651363115,0.48139635496140804,0.5860188873152276,0.488046840698243,0.5736564644416794,0.5030556354656099,0.09497811506273925,0.06011577534014088,0.5435570825295153,0.47315935823677663,0.5488115450997959,0.49302477424371316,0.5544921294021609,0.7114070113196274,0.5543509448187696,0.42974460476502874,0.5612202864751424,0.22486475302333628,0.36971585187261585,0.5402287634869826,1.0,0.7727170418805384,0.44131976594716543,0.5395451288641533,0.5201623778192958,0.3946081126466561,0.5448175689958756,0.5272298831426899,0.5915956025434685,0.43552775986821024,0.5380804362317649,-0.10365888638515765,0.29528944771098764,0.4160109120940545,0.5693904999892208,0.5495096991777075,0.494176415670003,-0.07187586496891793,0.5729916829185703
BNSOL,0.7650459994658788,0.7199764520929366,0.11216347112419205,0.5637855080344653,0.5828456889997324,0.998801914486234,0.04399007033061613,0.6814048921604003,0.21836527453958987,0.6694077460093681,0.7158582761016284,0.7616688043826286,0.2987068008543922,0.6745452849288299,0.5906853913696309,0.6901527737877461,0.37632674989660064,0.5987508659247188,0.3437929307550365,0.706885714620533,-0.0006750289350442438,0.49980620305982426,0.6144394478723789,0.4758133956887935,0.5493126383987875,0.29913325533981694,0.05927228760789435,0.15970443682115446,0.7181603465827783,0.35977518402396924,0.7210831025206734,0.6084646601558836,0.5814103468714512,0.4919712681007778,0.7664074708407443,0.018470882445203153,0.6129988624643196,0.6280446895722777,0.6275517285022499,0.2119019747509351,0.6526319101721066,0.6193492973737963,0.4897874949309918,0.6081612939967709,0.4322206811377469,0.5969227270155523,0.10850082772282732,0.6130590939396303,0.5644158259338414,0.5522125118080555,0.7226012270815879,0.5551748089696011,0.772296932367745,0.5952308051620547,0.18753457417117977,0.08303840318615906,0.6096500260501622,0.5649929981536193,0.6036926631174908,0.5395040485100765,0.6266686035698603,0.9281115986697509,0.7583071911116325,0.46035347246931874,0.6670656188918049,0.2901905588528343,0.3820916155011093,0.631150819365911,0.7727170418805384,1.0,0.5362833639258798,0.6590157660992284,0.6284647382002639,0.4555650461501133,0.7159894438190205,0.6136960795527975,0.6653408816801757,0.5052935934431988,0.6027959533684764,-0.14906592132906993,0.2784130990381536,0.4980757839173743,0.6740015232811033,0.7135668309541996,0.5771794236951249,0.01447232541108694,0.6412937464072055
FLR,0.5817995647862894,0.537490669726644,0.05460953140315491,0.7278085295226798,0.45431557319767385,0.5301129068647872,0.005799696061776251,0.5329542631510574,0.2636200743540879,0.5524927364512756,0.5354191042153467,0.578355445401428,0.26821838350691457,0.6360446815710917,0.592195446587899,0.5161391921592431,0.6001641184687919,0.5269789087988883,0.5866478017979457,0.5301652542363854,0.030566078525875433,0.4634605276436886,0.5925296173126379,0.631565543155757,0.640578132917041,0.23450279950837244,0.058349028880803705,0.19343031197450078,0.5396337302095674,0.32037568179210474,0.539836525604119,0.55962121331439,0.4115333140661853,0.4761080893872041,0.5782719607909991,0.1368259435339908,0.5534021889067272,0.616067838380402,0.4925229382650013,0.0879176649139014,0.6051147951227129,0.6425258981190017,0.3656540172399719,0.5859462943478411,0.4055352049576004,0.48080334648181,0.14179960727887803,0.4941907143562795,0.6743297364687968,0.508201547607497,0.5946078543264183,0.6467815424286097,0.5672337886197492,0.4493176490958739,0.02250689400673192,0.11777681145240246,0.6571397716412986,0.7376547444397278,0.6607217719344898,0.4417277909327501,0.5968594113568677,0.5647478753567076,0.5750738529722158,0.4668394782205605,0.6104361816993057,0.572394516962238,0.38800829974138495,0.5524318958335231,0.44131976594716543,0.5362833639258798,1.0,0.5749682605606936,0.6137204273721113,0.676201687819426,0.5367049977348558,0.5257265191618175,0.5821344507690255,0.6013245672682773,0.5914778383612815,0.004484915773301673,0.2936815008409055,0.5003283268459834,0.6215949846361914,0.542874407220458,0.5585084149260925,0.14265949148730253,0.6916176914940128
BONK,0.6696219863128626,0.6025164755161679,0.14271076024376123,0.5411478225087927,0.47478218968236097,0.6540896864426414,0.007472410046765455,0.7172833697622701,0.1940765160881088,0.48819188169088085,0.6023038785074619,0.668249360939921,0.30578846015414424,0.5896152070448994,0.482797542373823,0.6379960024195088,0.38720594257328445,0.6530843347470044,0.3425300323610561,0.6101873704923976,0.004802400516949956,0.4666722055882739,0.532578448586695,0.4494834501139774,0.505838846310391,0.2882016768892149,0.1076141460919393,0.24155567587543791,0.5988654849549598,0.2847255076862088,0.6058817213258908,0.5569995830479127,0.674944626535717,0.40169152685570014,0.6662979135664022,0.18679295796930703,0.5495244796861161,0.5380616186734315,0.4800900797302896,0.16023053491817188,0.6197890203956632,0.5492796758518127,0.3716446618671047,0.553344585692889,0.36530799681287557,0.48763294658634937,0.10827950082435724,0.5619087215950688,0.4976660341044155,0.48987505926248553,0.7021861857245626,0.5032758363190266,0.6659380717001063,0.5487835420941162,0.13588758257529845,0.13584672363193995,0.5852488705170893,0.5500943139623462,0.5258558541588604,0.5076119186818474,0.5760819697053685,0.6547251846413906,0.6666372876735993,0.389408822278368,0.5573774039974767,0.24456088636307166,0.40045054732504914,0.5609947174834968,0.5395451288641533,0.6590157660992284,0.5749682605606936,1.0,0.559093270556968,0.4089466671204517,0.6151586340122004,0.617678120002355,0.603568931200117,0.5163253014393346,0.5602792254416377,0.05798243068600362,0.16455517421841895,0.4343561436184078,0.5833222825935521,0.6075759832563183,0.4937419877681465,-0.03977731036455764,0.6313681362080908
NEXO,0.7585078121627938,0.8254280352639276,0.13096727962863552,0.6198370109533887,0.6381138111132129,0.6252981703689475,0.025811959833113622,0.6748362716366229,0.2493227560973242,0.6425456013460283,0.825307939344526,0.7624121120911178,0.4064207048932574,0.7607245271503897,0.7071630818171574,0.6238501385486827,0.48832332834676706,0.6633023921353418,0.46375548897315905,0.8225720378744268,0.049286765553880396,0.6342873380866614,0.6509182205478349,0.6165773856388046,0.7024458000558237,0.35240844359927787,0.007269672908272266,0.26641295338797844,0.8253642266222407,0.42597966828822875,0.8253768831290531,0.742988805964245,0.5471969362961981,0.5452015829863406,0.7565772438720894,0.07068111646006874,0.6678648399748315,0.7145176053614197,0.6572818413981455,0.2709429462293209,0.7390701650062711,0.7515121506033844,0.5607952445921833,0.7670231601779844,0.6335611509042534,0.6898204811698581,0.10581051966194477,0.6649576993499067,0.6718119017718645,0.6354597771243778,0.699226505290037,0.6692545356013155,0.7634081583735107,0.6040226184282547,0.1846851398066736,0.11549022755556099,0.7673951003689865,0.6582194663247845,0.7744336685358252,0.5905645601215794,0.7891764978118682,0.6590378780125535,0.7597776589375703,0.6453339992522324,0.7337208324946889,0.4237510386426002,0.5890590528619729,0.7327396415587638,0.5201623778192958,0.6284647382002639,0.6137204273721113,0.559093270556968,1.0,0.6448812195099053,0.8180503839515892,0.6862782317216635,0.7439025686740999,0.6038197745605332,0.6648298094889751,-0.08670753894944917,0.3293347540250842,0.6593200874536645,0.7312741658400639,0.8279454027554047,0.5607701764033399,0.06865509742515559,0.774771127792624
QNT,0.4976827820021763,0.599904708582632,0.08990053180402303,0.6758362284690845,0.5556239699912354,0.4514006081179399,0.012788548766485603,0.503689433022548,0.2966700689974731,0.532493312150738,0.5991907060540695,0.49749030358449087,0.29191574921798846,0.6899346683643591,0.661338050282328,0.5209628128984388,0.623909010812956,0.5792475242967724,0.6412404439532141,0.5957121714394528,0.07340937398289334,0.5556695767065365,0.6170418987874545,0.6797821328493877,0.7469678150720169,0.22668042200689634,-0.03363800741338081,0.18833518651047104,0.5978862581815052,0.45316173742983307,0.6008705711280589,0.6683239095986195,0.3844730665330071,0.47597391813823575,0.4940769362333988,-0.02471435419053042,0.621194897811118,0.6918910680324786,0.5314422560766578,0.13412848021236243,0.6524173192566969,0.6951387073559876,0.42037668779190046,0.7198134628956315,0.48053498235256603,0.5911441505373068,0.16141383436073273,0.5244383431567279,0.7618338900024234,0.5560393968899969,0.5840699378173667,0.7490087304690926,0.48627567894549095,0.49644370901158485,0.04571076306275346,0.09552845755239231,0.7367037970110538,0.6433432045893984,0.7766127436118181,0.6152048670225941,0.7440572873560014,0.4725527901824993,0.4964835809350555,0.4892782271101769,0.6664648246572882,0.6868592871485406,0.5188254239780365,0.6693278347886065,0.3946081126466561,0.4555650461501133,0.676201687819426,0.4089466671204517,0.6448812195099053,1.0,0.600287816485036,0.5515327866274632,0.6569655130117718,0.6473495795931761,0.6742764288506606,-0.09443473652345699,0.3470142003040646,0.683566188817465,0.650032025420189,0.6075864062606657,0.5666335463110757,0.057853495021539025,0.7479983833043904
RSETH,0.8147335032377195,0.9961955871767146,0.20227971829115146,0.582829017278226,0.661456054695048,0.7123395218746524,0.03400527228259089,0.7221931925055689,0.16616746931006368,0.6686241348560756,0.9963638865253129,0.8178686846797832,0.422660768539431,0.7650258857287153,0.7299465265608478,0.6790474047659649,0.4366477320863925,0.710904386389586,0.38878055987719995,0.994664625345793,0.038589135061210596,0.6396892293756484,0.7393624803773043,0.6135665803833531,0.7061037010869959,0.3930551276042186,0.09011005748490299,0.2623993984045556,0.9942329407872046,0.41953776746418564,0.9962231368171909,0.8124503402733586,0.6313622694817146,0.5332022445455977,0.8149146864241918,0.047957165754203696,0.7205142536754783,0.7088967745294498,0.6681917960363127,0.3163485513217917,0.7623955038134169,0.7256189463074603,0.5525383070679833,0.8357403292624541,0.6391380107772328,0.7947591786967956,0.17291619077930798,0.6970634653632821,0.614711901232725,0.619807081364913,0.7406670953294896,0.677387089135845,0.8179017924925587,0.694531464059276,0.24441049259732828,0.05059464346221642,0.7956110906466094,0.5874384703666202,0.7559128606382688,0.6343164146303601,0.8569597958038483,0.7621592796154101,0.8190791978302894,0.6572197479055442,0.7673304614352507,0.33864633485391593,0.5986439599865472,0.8114403386322839,0.5448175689958756,0.7159894438190205,0.5367049977348558,0.6151586340122004,0.8180503839515892,0.600287816485036,1.0,0.7042423625674054,0.7874527615800994,0.5978008525515308,0.7108550541534746,-0.09169236872244932,0.2700294553977428,0.6741790999559933,0.7620146267807488,0.9964587809812199,0.618087716932126,0.021512094110284253,0.7755002043569551
WLD,0.6331950467175881,0.7054595996718807,0.06867415158190136,0.4991417210399085,0.62697673622077,0.6088935096192171,0.007502362151242563,0.6665577468521238,0.2163801667846857,0.5036009959853861,0.7041062397931976,0.6285337127573479,0.32751000973809935,0.7117266787103769,0.6216258870101001,0.6747367750252777,0.44411086505724173,0.6434079135052554,0.40092167987849586,0.697539860152305,0.04489249439716504,0.6581778636154438,0.6678283257326924,0.5582968596661803,0.7084133892169955,0.2915103200175096,-0.005315816899089342,0.19912024845727097,0.7022171537136068,0.43211382142470867,0.7046820612635976,0.6531511841422276,0.5463690908066343,0.5031250872787199,0.6324924047371798,0.08355549966853905,0.7087291980871208,0.6414025457075285,0.5964803866663944,0.21958976156553622,0.8118585755341173,0.6934949531526735,0.5402077658772894,0.6951666684140533,0.5520973007530521,0.6004505826330852,0.07928922635061462,0.7087274845091392,0.6396553709040765,0.6179144838061451,0.8476325118648065,0.6584780916097778,0.6354934468709842,0.6468907250125441,0.11251037521459953,0.13650672217585913,0.798116011488025,0.5975786043857666,0.719289214621351,0.6952453230319067,0.7506041827278441,0.5971076983169921,0.6335584061959848,0.4929739246057656,0.8597148622283867,0.36168775095759065,0.5644979252457651,0.7267504481205326,0.5272298831426899,0.6136960795527975,0.5257265191618175,0.617678120002355,0.6862782317216635,0.5515327866274632,0.7042423625674054,1.0,0.8031909566411785,0.5441709261272724,0.7248811276239527,-0.10791328731172972,0.2703380242297992,0.6290599929294425,0.7527668420278623,0.7071097432630266,0.6906676488995865,0.0041794567439516015,0.7946219370437189
STX,0.7682282467755713,0.786022802337047,0.10737726095832277,0.5602916263089436,0.6675960149525159,0.6632135302081886,0.024454388463245758,0.7746207420997904,0.25477602772898417,0.580896807272525,0.7850120000401299,0.7651466592299034,0.4000580164100394,0.8314744439482927,0.6902575339327898,0.7252198092884916,0.47393571356243974,0.7640374486486332,0.46545715410719923,0.7747965210635742,0.010337755528753177,0.6353691551496886,0.778592855880154,0.6850944188353103,0.7761469895964954,0.2755838213510687,0.009023064497865805,0.2646978816550715,0.7842489474603057,0.48110025178332316,0.7855660338731376,0.7310143851038187,0.6127681327123766,0.589220506827191,0.7661224471373232,0.07544576282321609,0.8246659023921662,0.737282316796817,0.6345007390438909,0.2134145589788498,0.8491510680686409,0.8038538055569082,0.6657241333197881,0.8020734102622712,0.5898229507137981,0.6874380184130043,0.14131629945851415,0.7447790381525153,0.7275772184563822,0.601704436259256,0.8414535871270177,0.7719050241901385,0.762475115304359,0.668599847109851,0.22298927854239586,0.0844283312269545,0.8355189556286476,0.6792741269368714,0.799144782015983,0.7175176589385996,0.8486446918908722,0.6671701256111472,0.7620139771901325,0.5810088554349706,0.7995786212045096,0.4087107624191614,0.5902217401074195,0.8068346101523723,0.5915956025434685,0.6653408816801757,0.5821344507690255,0.603568931200117,0.7439025686740999,0.6569655130117718,0.7874527615800994,0.8031909566411785,1.0,0.6622609285211193,0.8031953365663864,-0.08125159005091939,0.2765124340431463,0.6932112754363516,0.8247357935973293,0.7874497447929446,0.6896746751878995,-0.009600413293183957,0.8819720611931913
EOS,0.5473572556214664,0.6022492366411702,0.03995636533913386,0.5991828067147745,0.5553555867982239,0.5006192068994004,-0.0341274757309582,0.5895945619081685,0.3603464212859241,0.5792991156381488,0.5997953069037999,0.5440780605813345,0.2488400169743687,0.6630758200306552,0.5681788334867248,0.5655369054103484,0.5452177200295862,0.6468846327007641,0.5523741325918171,0.5971733684051277,0.07637096674312177,0.549017837699658,0.6326151211463009,0.6427662217467247,0.7209765091449352,0.21918419720498428,-0.0303428893687972,0.2820350193960827,0.5988523136826976,0.4454158900028104,0.6067173267383023,0.5879051449451739,0.4557419266138982,0.4920543475979007,0.5434245801085981,0.15531068141330698,0.597074434389797,0.5936381787782873,0.5224617907106636,0.15151857201966573,0.6679470577285666,0.7115837814995868,0.41926512424054296,0.6734181833532071,0.44377840074742453,0.4925808699959067,0.1728359217930192,0.5057400708340922,0.7043212087856239,0.5608410484579702,0.5939087289570297,0.746149277740212,0.5387144425090262,0.4703234693840121,0.14435125248644648,0.05030120485018551,0.7081003595440398,0.6828423960818879,0.7021823669804317,0.5547348362667034,0.6703649530521388,0.48364944358811957,0.535130530986616,0.4305736548803229,0.5843351407848018,0.46344725008929816,0.4818227234278967,0.6061951319776028,0.43552775986821024,0.5052935934431988,0.6013245672682773,0.5163253014393346,0.6038197745605332,0.6473495795931761,0.5978008525515308,0.5441709261272724,0.6622609285211193,1.0,0.6984434443773299,-0.007206204429830377,0.2774172888868146,0.5967127704552653,0.6410435333194231,0.6071006519760503,0.5667930409842803,0.07259249240565299,0.7377674054353243
